"household_id","participant_sex","participant_age","education_level","target_group","household_head_sex","Age_Group","Age_Group2","Womens_Age_Group","Womens_Age_Group2","global_form_id","womens_form_id","I_P_total_crops","I_P_total_important_crops","I_P_staple_area","I_P_total_crop_area","I_P_total_crop_yield","I_P_total_crop_productivity","I_P_simpson","I_P_total_livestock","I_P_total_important_livestocks","I_VCC1","I_VCC2","I_VCC3","I_VCC4","I_VCC5","I_VCC6","I_AWEAI_asset","I_AWEAI_asset_prop","I_HI_n_income_sources","I_HI_income_diversification","I_HI_self_perception","I_HI_savings","I_HI_have_debt","I_HI_worry_debt","I_HI_transport","I_HDDS","I_HDDS_min","FIES_1","FIES_2","FIES_3","FIES_4","FIES_5","FIES_6","FIES_7","FIES_8","I_FIES_score","I_FIES_prob_moderate","I_FIES_prob_severe","I_FIES_prev_moderate","I_FIES_prev_severe","I_FIES_category"
"YEBCEN","M",55,"secondary","Producteurs","M","26 - 55","51+","26 - 55","31 - 50","uuid:ef194708-ff47-45a1-9123-a7bf3f369386","uuid:e28cb081-25d1-44a4-ada6-e55974038323",20,2,0.223879670304084,0.773076,1410,1823.8827747854,0.462075109856092,3,1,"none","none","none","moderate","moderate","moderate",1,0.666666666666667,1,"Crop farming only",6,0,0,0,0,7,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"OCGA32","M",68,"primary","Producteurs","M","55+","51+","26 - 55","31 - 50","uuid:0bb20363-7398-44cf-8fec-ed5cb7fb86f8","uuid:b03ad1f5-4fe3-45b3-839b-a19b88b80310",6,2,0.622641744393111,2.40909,1872,777.056897002603,0.484909116656845,2,1,"none","none","none","equal","moderate","moderate",1,0.166666666666667,1,"Crop farming only",6,0,0,0,0,5,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"322","F",52,"coranique","Commerçants","M","26 - 55","51+","26 - 55","51+","uuid:b2eb7e00-27dd-462a-9e6b-ba70f05f64d4","uuid:98efd149-0db2-4879-a743-d3d63ed4be58",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,0.5,0,"Income sources unreported",2,0,1,1,0,7,1,1,0,0,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"382","M",55,"coranique","Consommateurs","M","26 - 55","51+","26 - 55","18 - 30","uuid:18c07544-191c-452d-9b62-b86190b270ce","uuid:ed606116-c48b-43e6-87ab-04892f9ec0fc",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",5,0,1,1,0,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"377","M",32,"coranique","Consommateurs","M","26 - 55","31 - 50","18 - 25","18 - 30","uuid:fc71ea81-1243-40f8-ab42-611a7c98f596","uuid:15c534ad-8363-4aea-9dfd-cef3b746a151",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",5,0,1,1,0,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"373","M",60,"coranique","Consommateurs","M","55+","51+","26 - 55","31 - 50","uuid:9b90c043-d1fc-4eda-b909-0a6d1552e7e7","uuid:dc124d1a-9fe7-46d7-8088-a75a73230a50",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,0,0,1,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"366","M",25,"coranique","Consommateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:88020a5b-6350-4d97-a427-eb18f6e5bec1","uuid:3386e1ec-5dae-40e5-bebc-9f0cb69a19ee",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"496","F",19,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:71fd58dc-806b-45bb-833d-55822046793b","uuid:b6e4350c-35e6-4a6b-952a-735f32ca8287",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,10,1,1,1,1,1,1,1,0,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"348","M",60,"coranique","Consommateurs","M","55+","51+","26 - 55","31 - 50","uuid:e66ff6ab-addf-47c3-8576-9d955448ea40","uuid:bc0c6745-c86c-4ff1-a909-beff7f666bec",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",5,0,1,0,0,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"347","M",45,"No_school","Consommateurs","M","26 - 55","31 - 50","18 - 25","18 - 30","uuid:f85ed0f0-6e45-449e-9fc0-aec7a390c4ed","uuid:4ff96624-bd05-48ea-8600-07abb58425c1",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",5,0,1,1,0,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"345","M",60,"coranique","Consommateurs","M","55+","51+","26 - 55","31 - 50","uuid:1ab67859-6a5d-4644-9285-1fbb8beecb57","uuid:87746f8f-666d-4c2a-8876-d5be31dda770",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",5,0,0,0,0,9,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"335","M",40,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:295603b1-8b5f-4cf3-93b6-ca5025a2bb6d","uuid:a99fb7fe-06a6-4784-8d75-d995cbbbddd3",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,9,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"330","M",30,"coranique","Consommateurs","M","26 - 55","18 - 30",NA,NA,"uuid:f6c97f94-14a4-4f67-b57f-a59549437542","uuid:4c73df6d-e0c7-4712-afb1-f611ff7cd43c",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,9,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"329","F",43,"coranique","Consommateurs","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:3ace3a60-71b8-4a49-a134-d7d09964baff","uuid:9398066d-9c76-4d37-abd0-a7c00e37f020",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","none","little","none",1,1,0,"Income sources unreported",7,1,1,1,0,2,0,1,0,0,1,1,1,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"353","F",30,"coranique","Consommateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:daffce7d-68c8-4f81-950f-87ae933a3b26","uuid:eaba2533-ce86-4cb6-ac7e-97ffd61c1c2a",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,0,0,1,8,1,1,0,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"350","M",50,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:83909832-e601-4ca7-b2ff-cb1c92be2e50","uuid:a5d65650-5a1e-47b8-bef8-4ea1c1d3ff0b",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,1,1,1,8,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"326","M",26,"coranique","Consommateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:34fca4e7-362d-46ea-a98e-a0e7ecec071f","uuid:e9bf73e1-b257-4c84-9fe4-6d5c7cf9425e",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,9,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"339","F",55,"coranique","Consommateurs","F","26 - 55","51+","26 - 55","51+","uuid:c87ef277-ec55-4593-b1e6-0cdd076a92e1","uuid:a31d182a-0ac6-4fa9-86b1-b5bdf18c879b",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","little","none",1,1,0,"Income sources unreported",7,1,0,0,0,6,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"497","F",40,"coranique","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:ffdff9c1-80d3-4415-a133-0778c10fa7de","uuid:7483e349-5dad-4258-a262-b076728b75f9",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,1,1,0,6,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"337","F",25,"coranique","Consommateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:7277e7f6-807d-4f8a-a865-301fe84c57ef","uuid:aaeb94da-c517-494a-9469-fae7fd301016",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","little","none",1,1,0,"Income sources unreported",7,1,1,1,1,6,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"336","M",65,"coranique","Consommateurs","M","55+","51+","26 - 55","31 - 50","uuid:52813f8a-1d0d-4725-8092-c20eafa0308f","uuid:6e12e545-2b7b-4cf8-92aa-5e0398fb86cc",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","little","none",1,1,0,"Income sources unreported",7,1,1,1,0,6,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"95TCUZ","M",18,"coranique","Calebasses","M",NA,NA,"55+","51+","uuid:d21f17af-ceae-4619-8af2-66c8c45b6e82","uuid:9ba83d1a-fc27-4853-a0d0-bef187ae5c00",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","equal","equal","no_reponse","equal",1,0.6,0,"Income sources unreported",4,0,1,1,0,3,0,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"245","F",25,"secondary","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:9b768d6d-01b5-4d1a-b4be-97a53de3d50a","uuid:bf7c2198-5801-4a65-8cf9-ae5692c6b93e",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","moderate","equal","no_reponse","equal",1,0.333333333333333,0,"Income sources unreported",5,0,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"599","M",56,"secondary","Calebasses","M","55+","51+","26 - 55","31 - 50","uuid:74c776bb-af5a-42d1-8c44-47d1a86b3fc5","uuid:2c429d9e-c349-4a45-9cf1-b9091cbc2e2f",3,2,0.666666666666667,3,1300,433.333333333333,0.3553028957186,1,1,"none","none","little","equal","no_reponse","moderate",1,0.333333333333333,2,"Crop farming + Off-farm sources",5,0,1,0,0,7,1,1,0,1,0,1,1,1,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"249","F",37,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:03f0d2b3-79aa-4a24-ac73-0676446babd0","uuid:79168f86-4f38-4a0b-bab3-32682d7bca8f",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","equal","equal","no_reponse","equal",1,0.5,0,"Income sources unreported",4,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"428","F",30,"coranique","Consommateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:3cfa5a83-2b12-4080-93fc-d8c84078e2ce","uuid:8d3eefd7-8a69-4ca5-b71b-46795b616cac",2,2,0.5,1,2500,2500,0.320128051220488,1,1,"little","none","little","equal","no_reponse","moderate",1,0.4,2,"Crop farming + Off-farm sources",5,0,0,0,0,7,1,1,1,1,0,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"6NYUUW","M",44,"primary","Consommateurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:8b0aaf47-f949-423c-b11e-d8adbcce8059","uuid:3e81e811-afc8-40cd-8ba3-fa795fa12604",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",1,0.5,0,"Income sources unreported",6,0,0,0,0,5,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"PT7ZUR","F",38,"No_school","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:bce343b3-4c0f-41bf-b828-790489f46411","uuid:a3eb6ef2-dd39-436c-826e-ba70fb059e31",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","equal","moderate","little",1,0.5,0,"Income sources unreported",6,0,1,0,0,5,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"00M6KD","M",45,"primary","Consommateurs","M","26 - 55","31 - 50","18 - 25","18 - 30","uuid:465a8fa3-f3d2-4b37-8f7b-b4fdf2ec9612","uuid:4f32818b-c5a9-44af-bbad-11198cd14db4",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","equal","moderate","no_reponse",0,0.25,0,"Income sources unreported",6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"AE2FKC","F",30,"No_school","Consommateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:1c76a85e-d287-4c2c-ba96-0d2e30d98a46","uuid:3c906d3f-26dd-484e-a4dd-3bcbe2250ae5",0,0,NA,NA,NA,NA,NA,1,1,"little","little","little","little","little","little",0,0.333333333333333,0,"Income sources unreported",2,0,1,1,0,7,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"374","M",26,"coranique","Consommateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:49d1e1ec-247e-4125-a844-0e376cacf0f9","uuid:09168eb6-0186-4bd6-9609-68cc3494acfe",1,1,NA,1,500,500,0,4,3,"none","none","none","none","none","none",1,0.5,2,"Crop farming + Off-farm sources",2,0,0,0,0,7,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"9G9KBG","F",25,"coranique","Consommateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:b41780b0-a8e3-4d2e-9c4b-7994a2b3c9ae","uuid:f635fd64-a6ed-4c59-93b6-02bbfb90baff",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","none","none","little",0,NA,0,"Income sources unreported",2,0,0,0,0,7,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"X34X1S","M",45,"coranique","Consommateurs","M","26 - 55","31 - 50","18 - 25","18 - 30","uuid:5bf8ac9c-4c4c-453a-b046-e856850e954f","uuid:604f9499-45fa-44f8-acfe-e12157068d3d",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","none","little","little",1,0.142857142857143,0,"Income sources unreported",2,0,1,1,1,7,1,1,1,0,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"485","F",40,"coranique","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:8a646770-62ee-4ed1-9d54-d86b80953fc7","uuid:4b5dced3-3f2c-43a6-b975-b5460a845bb7",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","little","none","none",1,0.142857142857143,0,"Income sources unreported",2,0,0,0,0,7,1,1,0,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"483","F",45,"coranique","Calebasses","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:1f614426-3560-4cf1-9e2d-02e87a2e652d","uuid:a85d01fc-744b-4b9d-9b62-c184aee4de82",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","little","little","little","little","little",1,0.5,0,"Income sources unreported",2,0,0,0,0,7,1,1,0,1,0,1,1,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"JQNOXK","F",35,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:549c062f-ab9b-4b98-a4c8-43206b22bb05","uuid:cba11b8b-90e7-4dd4-8504-99e083e1f626",2,1,NA,0.5,800,1600,0,1,1,"little","moderate","moderate","little","moderate","moderate",1,1,1,"Crop farming only",5,0,0,0,0,10,1,1,1,1,0,0,1,1,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"8BNMUB","F",25,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:f12e734d-8fa1-4c48-ae41-a07b3c79fc57","uuid:2a9dc30b-d8c3-46c5-b391-693a033e81c0",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",5,0,1,0,0,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"T98WR0","F",20,"coranique","Consommateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:defc7030-ae83-4108-8dae-637198053cff","uuid:da564412-2765-49fd-8785-e119b4de9bfb",4,1,NA,6,6000,1000,0,3,1,"little","moderate","moderate","moderate","moderate","moderate",1,1,1,"Crop farming only",5,0,1,0,0,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"486","F",25,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:528b94cc-f4a6-4f12-8479-0eada347d3a2","uuid:8b2b7bfb-3623-41b6-b7ff-67a5e76d35f9",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",5,0,1,1,0,10,1,1,0,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"325","M",46,"coranique","Commerçants","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:c4c2dd6d-e011-46ef-af4e-345b02984816","uuid:6f578c88-2fe6-4e63-9239-ccfab0d2a152",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",5,0,1,0,0,9,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"Q0XXGB","F",36,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:726cdbc7-135c-437e-88e3-bee3e4dddf50","uuid:92b0983c-f23c-45b0-bb07-b72daf74a303",3,1,NA,3,3000,1000,0,2,1,"little","moderate","moderate","little","moderate","moderate",1,1,1,"Crop farming only",5,0,0,0,0,10,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"0CSCY6","M",35,"coranique","Consommateurs","M","26 - 55","31 - 50","18 - 25","18 - 30","uuid:b43eb474-ae69-404b-a302-1b56989fc9c0","uuid:fa7dd61c-7eb4-49b9-a1ec-e700669d0fc1",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","none",1,1,0,"Income sources unreported",7,1,1,1,1,7,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"487","F",35,"coranique","Calebasses","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:d709528a-5d44-4b8f-8e9d-9bae9451473f","uuid:73617576-b64d-46f2-aa09-fad0d598231c",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","moderate","moderate","little","none",1,1,0,"Income sources unreported",7,1,1,1,1,6,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"1SBM5Q","F",21,"coranique","Consommateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:162c9d8e-dbe0-4aef-b5b9-5e819bfeb4bb","uuid:1f85570a-ac3c-4916-a48b-2de9f9171891",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","none",1,1,0,"Income sources unreported",7,1,0,0,0,7,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"QZVI7M","M",40,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:151f1130-2a1e-4956-831a-d8a10135b632","uuid:c662b8cd-9a1e-476a-bf8d-572515ebbec6",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,1,1,0,6,1,1,1,1,0,1,0,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"U3LVFK","F",22,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:5648c7d1-a3d2-468e-8069-8298b25b76c0","uuid:63721227-677b-4466-853d-996d2c78c8ac",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","moderate","moderate","little","none",1,1,0,"Income sources unreported",7,1,1,1,0,7,1,1,1,1,0,0,1,1,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"FKI2R1","M",40,"coranique","Consommateurs","M","26 - 55","31 - 50","18 - 25","18 - 30","uuid:1c9cc360-7652-488f-a254-38835713070e","uuid:86d29333-2455-40f7-8121-fdb94ad10422",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,1,1,1,9,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"243","F",60,"No_school","Transformateurs","F","55+","51+","55+","51+","uuid:4ef95818-1e87-424a-9b7c-80e5ff6f1337","uuid:1631d53e-e739-450b-8b2b-124cbdb85496",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","more_than","equal","no_reponse","more_than",1,1,0,"Income sources unreported",6,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"247","F",33,"secondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:6c4260cc-0888-4da5-b352-8ac236384cd5","uuid:a8795adf-78cb-43d7-8c40-5893804f36ba",4,2,0.5,2,2400,1200,0.486313741836876,4,1,"moderate","moderate","moderate","equal","no_reponse","equal",1,0.555555555555556,2,"Crop farming + Off-farm sources",4,0,1,1,1,7,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"598","M",23,"coranique","Calebasses","M","18 - 25","18 - 30","26 - 55","31 - 50","uuid:0bdceebe-4639-4853-9991-45e1f044d220","uuid:47ed5547-7604-4f5a-8e04-a91360a9b36f",2,1,1,1,350,350,0,1,1,"equal","little","equal","moderate","no_reponse","moderate",1,0.714285714285714,1,"Crop farming only",2,0,0,0,0,4,0,1,0,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"611","M",70,"coranique","Calebasses","M","55+","51+","55+","51+","uuid:a4a21609-07d9-487e-b6be-615c34101536","uuid:8c838c3c-cccd-4e14-a2a0-b9ab4ee38d09",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","no_reponse","little","moderate",1,0.571428571428571,0,"Income sources unreported",3,0,0,0,0,5,1,1,0,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"Y1BBO1","F",30,"coranique","Producteurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:6357e9ae-d930-4462-8d1b-42f33f131014","uuid:f1eb2270-567a-4ac5-b19e-b3ad8949d6e6",3,3,0.666666666666667,3,3500,1166.66666666667,0.653247866737435,1,1,"little","none","little","little","none","little",0,0.25,2,"Crop farming + Off-farm sources",2,0,0,0,0,7,1,0,0,0,0,1,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
